id,원본 파일명,최종 업데이트 날짜,제 O장,제 O조,content,단락 수,콘텐츠 타입
8faa3f30-2d3d-4685-8695-c09dd286545d,감사규정(2025년도 6월 개정).pdf,2025-06,제3 장,제19조(감사인의대우),"①감사인에대하여예산의범위내에서일정 수당을지급할수있다. <개정2017.3.15>
②감사인에대하여는근무평정기준을별도운용, 인사가점부여등 인사기준을달리정할수있다. 다만, 근무평정시상위평정비율에 대하여1.5배를초과할수없고인사가점부여시동일기간경력가 점의2배를초과할수없다. <개정2017.3.15.> <개정2018.3.16>
③감사인으로2년이상근무한자가전보될경우, 전보후1년간다 면평가 대상에서 제외하여야 한다. <신설 2013.10.28.> <개정 2017.3.15>
④감사인으로2년이상근무한자가전보될경우, 사장은본인의희 망을우선적으로고려하여야한다. <개정2017.3.15> [제목개정2017.3.15.]",1,regulation
17ef0898-954f-4211-8cd4-f400ed75b18b,감사규정(2025년도 6월 개정).pdf,2025-06,제3 장,제19조의2(변호사조력및소송비용등지원),"①사장은감사와감사 인이적법한감사업무수행과관련하여민·형사사건으로피소된경 우변호사조력및소송비용지원등을받을수있도록적절한조 치를취해야한다. 다만, 고의또는중과실이인정되는객관적인사 실이있는경우, 업무상배임, 횡령, 절도또는금품수수등비리사 건의객관적인정황으로피소된경우는제외한다.
②제1항에따른변호사조력및소송비용지원금액은공사예산으 로한다. - 10 - [본조신설2018.3.16.]",1,regulation
20b6e39e-ff38-4b88-b3cf-cd8e8abf3513,감사규정(2025년도 6월 개정).pdf,2025-06,제3 장,제20조(감사인의행동규범),"①감사인은별지제2호서식의서약서를 감사에게제출하여야한다. <신설2017.3.15>
②감사인은감사를행함에있어다음각호의행동규범을준수하고 이행하여야한다. <개정2017.3.15.><개정2025.6.13.> 1. 감사인은기관에독립하여객관적으로감사하여야한다. 2. 감사인은높은도덕성을바탕으로공정하고성실하게직무를수 행하여야한다. 3. 감사인은복무에있어타직원의모범이되도록노력하여야한 다. 4. 감사인은직무상취득한기밀을정당한이유없이누설하거나이 를도용할수없다. 5. 감사인은직무수행에있어관계법령및지시사항에따라사실과 증거에의하여행하여야한다. 6. 감사인은감사대상부서의부담이최소화되도록노력하여야한다. 7. 감사인은감사중알게된모든정보와자료에대해직무수행중 은물론전출되거나퇴직한이후에도외부에누설하거나사적으 로이용할수없다.
③감사는제2항의감사인행동규범과별도로감사인이감사활동시 준수해야할윤리강령을마련하여감사인의윤리성확보및감사기 강확립을위해힘써야한다.<신설2018.3.16> - 11 -",1,regulation
6cc98c3e-b926-4725-87da-3bf1e6254598,감사규정(2025년도 6월 개정).pdf,2025-06,제3 장,제21조(감사인의권한),"①감사인은감사상필요한때에는다음각호 의권한을가진다. 1. 제장부, 증빙서, 물품및관계서류의제출요구 2. 전산시스템에대한접근 3. 관계자의출석, 답변, 입회및조서작성의요구 4. 창고, 금고, 장부및물품등의봉인및조사 5. 회계및사업관계거래처에대한조사자료징구및조회 6. 업무및제도개선을위한제안및건의 7. 기타직무수행에필요한사항의요구
②제1항의규정에의한요구를받은자는특별한사유가없는한 이에응하여야한다. <개정2017.3.15>
③감사는감사업무를방해또는정당한사유없이감사를거부하거 나자료의제출을해태한직원에대하여별표1의기준에따라필 요한처분요구를할수있다. <신설2017.3.15>
④감사및감사인은감사업무를위하여제출받은정보또는자료를 감사목적외의용도로이용할수없다. <신설2017.3.15.>
⑤감사인은제1항에따른요구와관련하여감사업무수행을위하여 불가피한경우「개인정보보호법시행령」제19조에따른주민등록 번호, 여권번호, 운전면허의면허번호또는외국인등록번호가포함 된자료를처리할수있다.<신설2018.3.16>",1,regulation
02e7414b-4cf2-462f-b147-eda43b042161,감사규정(2025년도 6월 개정).pdf,2025-06,제3 장,제22조(감사인의독립성및제척기준),"①감사인은감사업무를수행함 - 12 - 에있어독립성을유지하여야하며다음각호의독립성저해요인 이있는경우해당감사에참여할수없다. 1. 감사대상부서또는감사대상업무관련자와혈연등개인적인연 고나경제적이해관계로인해감사계획, 감사실시및감사결과의 처리과정에영향을미칠우려가있는경우 2. 감사인이감사대상업무의의사결정에직․간접적으로관여한경 우 3. 감사인이감사부서로전입후1년이경과하기전에감사부서전 입전담당했던업무를감사하는경우
②감사인은제1항의독립성저해요인이있을경우감사에게보고하 여야한다. 다만, 제1항제3호의경우감사는감사부서인력운영상 불가피하다고판단될경우감사업무의계속적인수행을지시할수 있다. [본조신설2017.3.15] [종전제22조는제23조로이동<2017.3.15>]",1,regulation
718c0f68-99ee-4f8c-9876-b373abf5e1c7,감사규정(2025년도 6월 개정).pdf,2025-06,제3 장,제23조(감사자문위원회의설치․운영),"①감사는자체감사의독립성과 전문성을확보하기위하여감사자문위원회를설치·운영할수있다.
②감사자문위원회는회계, 법률등관련분야내·외부전문가및사 내감사업무유경험직원등으로구성하며, 외부전문가에게는일정 한수당을지급할수있다.
③감사자문위원회는다음각호의사항에대해감사에게의견을제 - 13 - 시할수있다. 1. 방만경영예방및경영지침준수를위한제도개선필요분야 2. 감사부서원전문성강화등기타자체감사품질향상방안 [제22조에서이동<2017.3.15>] [종전제23조는제24조로이동<2017.3.15>]",1,regulation
c08d7ad9-da45-490e-9d21-7ce9484b4dbb,감사규정(2025년도 6월 개정).pdf,2025-06,제4 장,제24조(연간감사계획의수립),"①감사부서는매회계연도개시후1월 이내에다음각호의사항을포함한당해연도연간감사계획을수 립하여감사의승인을받아야한다. <개정2017.3.15> 1. 감사사항 2. 감사의목적및필요성 3. 감사의종류및대상부서 4. 감사범위 5. 감사실시기간과인원 6. 그밖에감사에필요한사항
②삭제<2017.3.15> [제23조에서이동<2017.3.15>] - 14 - [종전제24조는제25조로이동<2017.3.15>]",1,regulation
43c6c4e9-74c0-439a-9a96-7e5ba36b44e0,감사규정(2025년도 6월 개정).pdf,2025-06,제4 장,제25조(감사계획의외부기관통보),"감사는연간감사계획및연간감사 계획에포함되지않은감사계획을수립하였을때에는즉시감사원 및주무기관의장에게통보하여야한다. 이미수립한감사계획중 감사사항, 감사대상부서, 감사범위및감사실시기간등주요내용 을변경할때도동일하다. <개정2017.3.15> [제24조에서이동<2017.3.15>] [종전제25조는제26조로이동<2017.3.15>]",1,regulation
ebe96a8d-92d7-4ccf-9a8c-73b86bac4ae8,감사규정(2025년도 6월 개정).pdf,2025-06,제4 장,제26조(감사실시계획수립),"감사인이제5조제1호, 제2호, 제3호, 제4 호, 제5호의감사업무를실시할경우에는다음각호의사항을포함 한 감사계획을 수립하고 감사의 승인을 받아야 한다. <개정 2012.11.30.> <개정2013.10.28> <개정2017.3.15> 1. 감사의구분 2. 감사목적 3. 감사대상및감사범위 4. 감사기준일자 5. 감사실시기간 6. 감사반편성및업무분장 7. 감사중점사항 8. 그밖에감사에필요한사항 [제목개정2017.3.15] - 15 - [제25조에서이동<2017.3.15>] [종전제26조는제27조로이동<2017.3.15.>]",1,regulation
24c01900-320d-4315-8e32-f7cfd7918f32,감사규정(2025년도 6월 개정).pdf,2025-06,제4 장,제26조의2(중복감사금지),감사는이미감사원감사등이실시된사안 에관하여는새로운사실이발견되거나중요한사항이누락된경우 등「공공감사에관한법률시행령」제17조에서정하는경우를제 외하고는자체감사대상에서제외하고종전의감사결과를활용하여 야한다. [본조신설2025.6.13.],1,regulation
44b0068c-f389-46f8-ab07-a7e7fd460021,감사규정(2025년도 6월 개정).pdf,2025-06,제4 장,제27조(감사범위),"①감사인은법령과규정에따라자산의건전성과경영 의합리성및업무처리의타당성을분석검토하되, 다음각호의사항 을중점적으로감사하여야한다. 1. 법령, 규정지시에위배하여회계질서를문란케한행위유무 2. 현금, 유가증권, 동산, 부동산, 보관품, 제증명서류등의검토및 내용검토 3. 업무및사무상의위법, 위규의유무검토와사고의적출",1,regulation
4ad86cf1-2d44-461d-9fea-7efc3f052bd9,감사규정(2025년도 6월 개정).pdf,2025-06,4. 장부기장및계산의적정여부,제28조(감사실시사전통보),"①감사부서는감사예정일7일전까지감사 계획의주요내용을감사대상부서에통보하여야한다. 다만, 신속히 감사를실시하여야할급박한사정이있거나감사의실효성을거두 기위하여부득이한때에는그러하지아니하다. <개정2017.3.15>
②감사부서가감사계획을변경한때에는그내용을감사대상부서에 지체없이통보하여야한다. <개정2017.3.15> [제28조에서이동<2017.3.15>] [종전제28조는제30조로이동<2017.3.15>]",1,regulation
7fc812a0-73a3-4326-8ce1-2447ac891a10,감사규정(2025년도 6월 개정).pdf,2025-06,4. 장부기장및계산의적정여부,제29조(예비조사),"①감사실시전에감사대상부서의업무현황, 문제점 파악등을위한자료수집을위하여예비조사를실시할수있다.
②소정의절차를거쳐감사실시사실을사전에사내·외에공개함으 로써공사직원및이해관계인의의견을수렴하고이를감사자료로 활용할수있다. <신설2018.3.16>",1,regulation
f5761bf8-bc50-475c-b452-b89386fa45eb,감사규정(2025년도 6월 개정).pdf,2025-06,4. 장부기장및계산의적정여부,제30조(감사반편성),"①감사반은감사인으로편성한다. 다만, 특정감 사업무에대한고도의전문지식및실무경험이필요하다고인정되 는경우에는타부서직원을차출하거나외부전문가를활용할수 있다. <개정2013.10.28.> <개정2017.3.15>
②감사반편성시는당해감사반을통솔하는감사반장을지정하여 야한다. 이경우감사반장은부서장이상으로지정함을원칙으로 - 17 - 하되, 부득이한경우에는팀원으로지정할수있다. [제28조에서이동<2017.3.15>] [종전제30조는제31조로이동<2017.3.15>]",1,regulation
626f2f2e-5435-4141-bbe2-5bd10b9de5c7,감사규정(2025년도 6월 개정).pdf,2025-06,4. 장부기장및계산의적정여부,제31조(증표의제시),"①감사인이감사에임할때에는감사인임을증명 하는증표를제시하여야하며, 감사인증표는감사인임을증명가능 한명함·신분증등으로한다. <개정2025.6.13.>
②제28조제1항의규정에의하여감사실시계획을사전에통보한경 우에는감사인증표의제시를생략할수있다. [제30조에서이동<2017.3.15>] [종전제31조는제32조로이동<2017.3.15>] 제2절 감사의실시<신설2017.3.15>",1,regulation
c328b69e-a20c-474e-97d3-9eb58f42fca3,감사규정(2025년도 6월 개정).pdf,2025-06,4. 장부기장및계산의적정여부,제32조(증거서류의징구등),"①감사인은감사결과처분을요하는사항 의증거보강또는사실입증을위하여다음각호의증거서류를징 구할수있다. <개정2017.3.15> 1. 경위서(별지제3호서식) : 사안에관련된정황에대해관련자의 해명을필요로하는경우 2. 확인서(별지제4호서식) : 사실관계의입증을위하여관련자로부 터특정사안에관련된사실관계를기술하게할필요가있는경우 3. 질문서․답변서(별지제5-1호, 제5-2호서식) : 감사결과위법․ - 18 - 부당하다고인정되는사항, 업무처리의내용이확실하지않은사 항등에대하여감사대상부서장의설명(배경, 처리대책및의견 등)또는소명을들어볼필요가있는경우 4. 문답서(별지제6호서식) : 감사결과지적된사안이변상또는징 계사유에해당하거나그밖에중요한사안에관련된관련자의책 임소재와한계를규명하고행위의동기, 배경또는소명을듣기 위하여필요한경우 5. 근거문서사본 6. 사실을증명하는사진, 물건및기타입증자료
②제1항각호의서류작성등을요구받은자는감사인이요구한 서류의작성내용이사실과다른경우를제외하고는이를거절할수 없다. <신설2017.3.15>
③제1항각호의서류에는자료작성자및확인자의서명또는기 명날인이있어야하며, 이미작성된서류의사본을제출할때에는 원본과같음을입증하는수감부서장의서명또는기명날인이있어 야한다. <신설2017.3.15.>
④제1항각호의증거서류는공사사무관리규정을준용하여보관·보 존하여야하며보존연한은5년이상으로한다. <신설2018.3.16> [제31조에서이동<2017.3.15>] [종전제32조는삭제<2017.3.15>]",1,regulation
